Unnamed: 0,Clothing ID,Age,Title,Review Text,Rating,Recommended IND,Positive Feedback Count,Division Name,Department Name,Class Name,full_text,sentiment_score,age_bracket
5773,868,61,"Versatile, comfortable, quality","I bought this shirt in white, i have worn it 2 ways so far and love it. i wore it under a pull over and had the tail ends stick out and it was great that way, and i wore it with a long cardigan. i received a lot of compliments on it. i will be buying it in red!!",5,1,0,General,Tops,Knits,"Versatile, comfortable, quality. I bought this shirt in white, i have worn it 2 ways so far and love it. i wore it under a pull over and had the tail ends stick out and it was great that way, and i wore it with a long cardigan. i received a lot of compliments on it. i will be buying it in red!!",0.999858021736145,55+
15474,974,44,,"This is the tiniest blazer i've ever purchased in a size 10. i usually wear an 8, but sized up based on other reviews and it was still too small. it's very attractive but please size true to size",1,0,5,General,Jackets,Jackets,". This is the tiniest blazer i've ever purchased in a size 10. i usually wear an 8, but sized up based on other reviews and it was still too small. it's very attractive but please size true to size",0.9922288060188293,35-44
907,1008,46,Georgeous skirt,"I love the fabric, since it's fall wasn't expecting it to be light. but its not heavy either. just the right balance.
this is one of those classics. i love the collage like pattern of the fabric.
the fit is true to size and looks great with bootie/boots. (dressed up or down).",5,1,2,General Petite,Bottoms,Skirts,"Georgeous skirt. I love the fabric, since it's fall wasn't expecting it to be light. but its not heavy either. just the right balance.
this is one of those classics. i love the collage like pattern of the fabric.
the fit is true to size and looks great with bootie/boots. (dressed up or down).",0.999794065952301,45-54
13087,1037,36,Flattering and comfortable,"I bought these in light grey and navy. they are both beautiful. high quality,very flattering, and so comfortable! i love them! they're a perfect long length. i have long legs and it can be challenging finding a good length in pants. the pockets are deep and functional, which is rare in women's pants. they are more than i like to spend, but i will get a lot of wear out of them. they look and feel fantastic. i highly recommend these!",5,1,0,General Petite,Bottoms,Jeans,"Flattering and comfortable. I bought these in light grey and navy. they are both beautiful. high quality,very flattering, and so comfortable! i love them! they're a perfect long length. i have long legs and it can be challenging finding a good length in pants. the pockets are deep and functional, which is rare in women's pants. they are more than i like to spend, but i will get a lot of wear out of them. they look and feel fantastic. i highly recommend these!",0.9996342658996582,35-44
8214,867,39,Awesome blouse,This blouse is flattering and fits great. i also have the other color in cream with the floral design. very nice!,5,1,0,General Petite,Tops,Knits,Awesome blouse. This blouse is flattering and fits great. i also have the other color in cream with the floral design. very nice!,0.9998786449432373,35-44
18533,820,58,Flowing comfort,I love love this top.  it is so pretty!  i am stopped by strangers complimenting me on it. it is so flattering.  i wear a cami under it and find it perfect!  it hits at the perfect length below the waist on my jeans.  it's easy to throw on and go.  casual but dressy.  the sleeves do bell out so you may need to watch them when you eat.  i've accidentally caught them on my plate.  the shirts washes well.,5,1,0,General Petite,Tops,Blouses,Flowing comfort. I love love this top.  it is so pretty!  i am stopped by strangers complimenting me on it. it is so flattering.  i wear a cami under it and find it perfect!  it hits at the perfect length below the waist on my jeans.  it's easy to throw on and go.  casual but dressy.  the sleeves do bell out so you may need to watch them when you eat.  i've accidentally caught them on my plate.  the shirts washes well.,0.9996417760848999,55+
4811,829,27,,"Must have - i splurged on the white style and red style; couldn't choose between the two. shape of shirt worked for me. the white style isn't too thin that you have to wear something underneath. costly for the quality of fabric, but i had a gift card, and it is retailer after all.",5,1,0,General,Tops,Blouses,". Must have - i splurged on the white style and red style; couldn't choose between the two. shape of shirt worked for me. the white style isn't too thin that you have to wear something underneath. costly for the quality of fabric, but i had a gift card, and it is retailer after all.",0.872824490070343,25-34
4066,828,50,Beautiful boho top,"Love this top , although it ran very small in bust and arms , i'm normally a medium will have to return for a large!",3,1,1,General,Tops,Blouses,"Beautiful boho top. Love this top , although it ran very small in bust and arms , i'm normally a medium will have to return for a large!",0.9997766613960266,45-54
6378,1082,39,Nice ivory vintag-y,"I tried on a regular size at the store, and definitely need petite (5'1.5', 115 lbs). the dress is comfrotbale, and the ivory color gives it a victorian feel. the sleeves are nice a cover the shoulder in a flattrering spot, where hte muscles meet. there is alining, so not see-through. length was too long, why i need petie, also loose-fitting, i would like it more a little more fitted, jsut a bit.",4,1,25,General,Dresses,Dresses,"Nice ivory vintag-y. I tried on a regular size at the store, and definitely need petite (5'1.5', 115 lbs). the dress is comfrotbale, and the ivory color gives it a victorian feel. the sleeves are nice a cover the shoulder in a flattrering spot, where hte muscles meet. there is alining, so not see-through. length was too long, why i need petie, also loose-fitting, i would like it more a little more fitted, jsut a bit.",0.9638731479644775,35-44
21398,1095,39,,"This is a beautiful dress, just not for me though. since i'm 5'10"" it hit me 2-3"" over my knees. the colors are vibrant- would look good on most!",4,1,0,General,Dresses,Dresses,". This is a beautiful dress, just not for me though. since i'm 5'10"" it hit me 2-3"" over my knees. the colors are vibrant- would look good on most!",0.9998514652252197,35-44
